"","HHID","ea_id","FCS","HDDS","rCSI","rural","FS_year","FS_month","hhweight","lat_modified","lon_modified","round"
"4876","207024640047","20702464",53,4,0,1,2010,11,163.632400512695,-13.9649000167847,33.0449981689453,2010
"4877","207024710021","20702471",52,6,0,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4878","207024710033","20702471",21,2,5,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4879","207024710045","20702471",40,5,0,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4880","207024710057","20702471",37.5,5,2,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4881","207024710069","20702471",30,3,16,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4882","207024710082","20702471",34,5,0,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4883","207024710106","20702471",20,3,0,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4884","207024710118","20702471",45,5,0,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4885","207024710142","20702471",21,2,23,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4886","207024710155","20702471",24,3,7,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4887","207024710167","20702471",21,2,14,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4888","207024710179","20702471",26,4,3,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4889","207024710203","20702471",39,6,0,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4890","207024710216","20702471",33,3,0,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4891","207024710228","20702471",21,2,0,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4892","207024710252","20702471",60,7,0,1,2010,6,240.977294921875,-14.0593004226685,33.3083992004395,2010
"4893","207025420013","20702542",60,6,2,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4894","207025420024","20702542",44,6,0,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4895","207025420035","20702542",48.5,5,0,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4896","207025420046","20702542",35,5,18,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4897","207025420068","20702542",33,3,4,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4898","207025420079","20702542",22,3,0,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4899","207025420090","20702542",37,5,0,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4900","207025420101","20702542",31,3,0,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4901","207025420123","20702542",36,5,0,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4902","207025420134","20702542",30,4,0,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4903","207025420145","20702542",35,5,26,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4904","207025420156","20702542",30,4,24,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4905","207025420178","20702542",30,3,0,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4906","207025420189","20702542",20,3,0,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4907","207025420200","20702542",33.5,4,0,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4908","207025420222","20702542",32,4,0,1,2010,10,304.217895507812,-13.8666000366211,33.184700012207,2010
"4909","207030250000","20703025",48.5,3,20,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4910","207030250004","20703025",59,6,0,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4911","207030250017","20703025",47,4,0,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4912","207030250030","20703025",35,3,0,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4913","207030250043","20703025",51,6,0,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4914","207030250056","20703025",53.5,6,0,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4915","207030250082","20703025",36,6,16,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4916","207030250094","20703025",34,5,0,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4917","207030250107","20703025",28,3,0,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4918","207030250120","20703025",22,4,0,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4919","207030250146","20703025",54,4,29,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4920","207030250172","20703025",43,6,0,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4921","207030250184","20703025",68,6,3,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4922","207030250210","20703025",39,5,0,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4923","207030250223","20703025",49,5,0,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4924","207030250262","20703025",29,4,0,1,2010,7,378.692108154297,-13.815299987793,32.9355010986328,2010
"4925","207030830021","20703083",53.5,6,0,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4926","207030830028","20703083",43.5,5,0,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4927","207030830030","20703083",37,4,0,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4928","207030830039","20703083",50,6,0,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4929","207030830047","20703083",70,7,0,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4930","207030830091","20703083",95,7,2,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4931","207030830105","20703083",44,5,5,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4932","207030830119","20703083",33.5,5,8,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4933","207030830133","20703083",31,5,5,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4934","207030830161","20703083",34,5,0,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4935","207030830175","20703083",58.5,7,0,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4936","207030830189","20703083",24.5,3,4,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4937","207030830202","20703083",33.5,4,0,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4938","207030830244","20703083",36,4,0,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4939","207030830258","20703083",39,4,0,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4940","207030830286","20703083",25,3,0,1,2010,11,366.920593261719,-13.8086996078491,33.056999206543,2010
"4941","207033160014","20703316",25.5,4,6,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4942","207033160015","20703316",23,3,12,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4943","207033160022","20703316",29,5,7,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4944","207033160030","20703316",23,3,6,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4945","207033160045","20703316",36.5,5,0,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4946","207033160052","20703316",27,4,0,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4947","207033160060","20703316",22,3,10,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4948","207033160067","20703316",26,4,0,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4949","207033160082","20703316",33,5,0,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4950","207033160090","20703316",41.5,5,0,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4951","207033160097","20703316",37,4,0,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4952","207033160105","20703316",36.5,4,0,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4953","207033160112","20703316",56,5,0,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4954","207033160127","20703316",25,3,0,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4955","207033160135","20703316",28.5,4,0,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4956","207033160150","20703316",39.5,6,0,1,2010,10,156.171905517578,-13.8045997619629,33.214599609375,2010
"4957","207035650071","20703565",42.5,5,0,1,2010,4,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4958","207035650086","20703565",53.5,6,0,1,2010,4,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4959","207035650099","20703565",50.5,4,0,1,2010,4,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4960","207035650105","20703565",31.5,3,0,1,2010,4,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4961","207035650142","20703565",38.5,6,6,1,2010,5,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4962","207035650149","20703565",57.5,6,0,1,2010,5,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4963","207035650188","20703565",21,2,13,1,2010,4,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4964","207035650206","20703565",31,6,16,1,2010,4,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4965","207035650215","20703565",47,5,0,1,2010,4,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4966","207035650231","20703565",60.5,7,0,1,2010,4,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4967","207035650255","20703565",32.5,3,9,1,2010,5,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4968","207035650257","20703565",31,5,0,1,2010,4,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4969","207035650269","20703565",34,4,10,1,2010,4,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4970","207035650271","20703565",17.5,4,0,1,2010,5,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4971","207035650276","20703565",28.5,3,8,1,2010,5,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4972","207035650288","20703565",57.5,6,0,1,2010,5,288.018005371094,-13.9315004348755,33.0802993774414,2010
"4973","207035950016","20703595",70,4,0,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4974","207035950039","20703595",54.5,7,0,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4975","207035950062","20703595",54.5,6,0,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4976","207035950108","20703595",68,7,0,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4977","207035950116","20703595",49.5,4,14,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4978","207035950155","20703595",57,6,0,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4979","207035950178","20703595",51,4,4,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4980","207035950201","20703595",57,5,4,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4981","207035950224","20703595",60.5,5,8,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4982","207035950270","20703595",48.5,5,0,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4983","207035950293","20703595",54,6,0,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4984","207035950339","20703595",24,3,14,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4985","207035950385","20703595",41.5,5,0,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4986","207035950408","20703595",41.5,5,0,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4987","207035950431","20703595",25,3,0,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4988","207035950477","20703595",39,5,0,1,2011,1,374.016906738281,-13.799599647522,33.0638999938965,2010
"4989","207040370025","20704037",27,4,9,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"4990","207040370030","20704037",43.5,6,11,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"4991","207040370044","20704037",84,7,0,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"4992","207040370059","20704037",35,4,0,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"4993","207040370089","20704037",55,5,0,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"4994","207040370103","20704037",53,6,0,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"4995","207040370118","20704037",55,5,0,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"4996","207040370133","20704037",39.5,5,7,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"4997","207040370162","20704037",32.5,5,0,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"4998","207040370177","20704037",30,4,0,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"4999","207040370192","20704037",27,4,12,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"5000","207040370207","20704037",38,4,0,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"5001","207040370236","20704037",48,5,8,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"5002","207040370251","20704037",68,6,0,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"5003","207040370266","20704037",24,3,8,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"5004","207040370295","20704037",36,5,0,1,2010,11,269.222686767578,-13.7495002746582,33.1211013793945,2010
"5005","207042890009","20704289",27,3,6,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5006","207042890016","20704289",39,5,12,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5007","207042890023","20704289",45,4,4,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5008","207042890030","20704289",50,5,5,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5009","207042890045","20704289",27,3,20,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5010","207042890052","20704289",51,5,0,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5011","207042890059","20704289",27,3,0,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5012","207042890066","20704289",53,6,0,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5013","207042890081","20704289",42,4,0,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5014","207042890088","20704289",43,5,0,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5015","207042890095","20704289",41,4,15,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5016","207042890102","20704289",24,3,18,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5017","207042890117","20704289",38,2,19,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5018","207042890124","20704289",63,5,0,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5019","207042890131","20704289",37,3,9,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5020","207042890149","20704289",49.5,6,0,1,2010,11,293.263214111328,-13.690899848938,33.2019996643066,2010
"5021","207043530003","20704353",31,4,0,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5022","207043530016","20704353",53,6,0,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5023","207043530028","20704353",33,5,0,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5024","207043530040","20704353",25.5,4,0,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5025","207043530052","20704353",34,6,7,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5026","207043530064","20704353",35,6,7,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5027","207043530077","20704353",29.5,5,7,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5028","207043530101","20704353",32.5,5,7,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5029","207043530113","20704353",13,2,35,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5030","207043530125","20704353",34,5,0,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5031","207043530150","20704353",21,2,0,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5032","207043530162","20704353",28.5,4,6,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5033","207043530174","20704353",34,4,4,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5034","207043530199","20704353",27.5,4,6,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5035","207043530211","20704353",37.5,5,5,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5036","207043530223","20704353",28,4,5,1,2011,2,266.956298828125,-13.6584997177124,32.9775009155273,2010
"5037","207047380012","20704738",12,3,0,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5038","207047380014","20704738",75.5,6,0,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5039","207047380016","20704738",34.5,5,0,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5040","207047380021","20704738",60.5,6,0,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5041","207047380026","20704738",49,6,1,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5042","207047380038","20704738",55.5,5,0,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5043","207047380041","20704738",29,4,0,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5044","207047380065","20704738",27,3,0,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5045","207047380069","20704738",43,5,0,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5046","207047380076","20704738",68,6,0,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5047","207047380078","20704738",22.5,2,22,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5048","207047380083","20704738",42,4,7,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5049","207047380090","20704738",21.5,5,6,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5050","207047380093","20704738",9,3,38,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5051","207047380095","20704738",43.5,5,0,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5052","207047380102","20704738",28.5,3,28,1,2010,5,280.5126953125,-13.6712999343872,33.0260009765625,2010
"5053","207053280011","20705328",48.5,6,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5054","207053280026","20705328",38,6,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5055","207053280041","20705328",54.5,6,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5056","207053280070","20705328",37,4,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5057","207053280085","20705328",37,4,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5058","207053280100","20705328",31,3,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5059","207053280130","20705328",26,4,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5060","207053280144","20705328",29,4,9,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5061","207053280159","20705328",25,4,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5062","207053280189","20705328",26,4,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5063","207053280204","20705328",39,5,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5064","207053280218","20705328",42.5,5,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5065","207053280248","20705328",30,3,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5066","207053280263","20705328",26.5,5,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5067","207053280278","20705328",41,5,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5068","207053280307","20705328",25,3,0,1,2011,3,249.255493164062,-13.3865003585815,33.117000579834,2010
"5069","207053720012","20705372",30,5,17,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5070","207053720017","20705372",18,6,0,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5071","207053720020","20705372",67.5,5,0,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5072","207053720025","20705372",32,4,0,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5073","207053720026","20705372",33,5,5,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5074","207053720043","20705372",49,6,0,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5075","207053720057","20705372",20,2,8,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5076","207053720070","20705372",37.5,6,0,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5077","207053720075","20705372",30,3,0,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5078","207053720077","20705372",30,6,0,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5079","207053720079","20705372",55.5,6,0,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5080","207053720086","20705372",41.5,6,0,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5081","207053720103","20705372",34,4,0,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5082","207053720125","20705372",32,4,0,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5083","207053720127","20705372",57,6,0,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5084","207053720145","20705372",74,7,0,1,2010,7,269.654113769531,-13.5026998519897,32.9863014221191,2010
"5085","207054950013","20705495",39,4,0,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5086","207054950027","20705495",62,6,0,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5087","207054950041","20705495",51.5,5,0,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5088","207054950069","20705495",55,6,0,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5089","207054950082","20705495",49,6,0,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5090","207054950096","20705495",79,7,0,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5091","207054950123","20705495",40.5,6,0,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5092","207054950137","20705495",35,5,0,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5093","207054950151","20705495",44,6,0,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5094","207054950178","20705495",67,7,0,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5095","207054950192","20705495",38,5,4,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5096","207054950206","20705495",43.5,6,2,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5097","207054950233","20705495",46,6,3,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5098","207054950247","20705495",40,6,6,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5099","207054950261","20705495",43.5,4,0,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5100","207054950288","20705495",44,6,0,1,2011,1,316.814300537109,-13.5327997207642,32.9249992370605,2010
"5101","207056520012","20705652",42.5,5,11,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5102","207056520022","20705652",45.5,6,2,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5103","207056520033","20705652",45,5,9,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5104","207056520044","20705652",40.5,6,7,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5105","207056520067","20705652",37,5,0,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5106","207056520078","20705652",20,3,18,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5107","207056520089","20705652",32,5,16,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5108","207056520100","20705652",15,2,28,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5109","207056520122","20705652",47,5,0,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5110","207056520133","20705652",47,6,0,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5111","207056520144","20705652",37,5,0,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5112","207056520155","20705652",36.5,5,0,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5113","207056520178","20705652",57.5,6,0,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5114","207056520189","20705652",44,5,0,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5115","207056520200","20705652",40,5,0,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5116","207056520222","20705652",40,4,0,1,2010,12,262.487701416016,-13.6125001907349,32.8647994995117,2010
"5117","207056570011","20705657",43,5,0,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5118","207056570020","20705657",36,5,0,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5119","207056570029","20705657",38.5,4,0,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5120","207056570038","20705657",26.5,3,2,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5121","207056570056","20705657",23,3,3,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5122","207056570065","20705657",30,4,5,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5123","207056570074","20705657",51,6,0,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5124","207056570083","20705657",41,5,0,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5125","207056570101","20705657",38.5,6,0,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5126","207056570110","20705657",50,6,0,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5127","207056570119","20705657",33,3,0,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5128","207056570128","20705657",21,2,0,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5129","207056570146","20705657",35,5,0,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5130","207056570156","20705657",33,3,0,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5131","207056570164","20705657",21,2,28,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5132","207056570182","20705657",39,5,0,1,2010,10,186.67919921875,-13.5790004730225,32.9850006103516,2010
"5133","207061630027","20706163",57.5,6,0,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5134","207061630051","20706163",44.5,6,0,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5135","207061630142","20706163",33,3,0,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5136","207061630161","20706163",56.5,6,0,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
"5137","207061630164","20706163",25,3,16,1,2010,4,247.401702880859,-13.5486001968384,33.1744995117188,2010
